location,date,new_cases,new_deaths,population,aged_65_older_percent,gdp_per_capita,hospital_beds_per_thousand
Indonesia,2020-01-23,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-01-24,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-01-25,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-01-26,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-01-27,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-01-28,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-01-29,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-01-30,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-01-31,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-02-01,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-02-02,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-02-03,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-02-04,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-02-05,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-02-06,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-02-07,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-02-08,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-02-09,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-02-10,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-02-11,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-02-12,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-02-13,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-02-14,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-02-15,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-02-16,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-02-17,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-02-18,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-02-19,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-02-20,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-02-21,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-02-22,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-02-23,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-02-24,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-02-25,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-02-26,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-02-27,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-02-28,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-02-29,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-03-01,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-03-02,2,0,273523621,5.319,11188.744,1.04
Indonesia,2020-03-07,2,0,273523621,5.319,11188.744,1.04
Indonesia,2020-03-09,2,0,273523621,5.319,11188.744,1.04
Indonesia,2020-03-11,13,0,273523621,5.319,11188.744,1.04
Indonesia,2020-03-12,15,1,273523621,5.319,11188.744,1.04
Indonesia,2020-03-14,35,3,273523621,5.319,11188.744,1.04
Indonesia,2020-03-15,27,0,273523621,5.319,11188.744,1.04
Indonesia,2020-03-16,21,1,273523621,5.319,11188.744,1.04
Indonesia,2020-03-17,17,0,273523621,5.319,11188.744,1.04
Indonesia,2020-03-18,38,0,273523621,5.319,11188.744,1.04
Indonesia,2020-03-19,0,0,273523621,5.319,11188.744,1.04
Indonesia,2020-03-20,55,14,273523621,5.319,11188.744,1.04
Indonesia,2020-03-21,82,6,273523621,5.319,11188.744,1.04
Indonesia,2020-03-22,141,13,273523621,5.319,11188.744,1.04
Indonesia,2020-03-23,64,10,273523621,5.319,11188.744,1.04
Indonesia,2020-03-24,65,1,273523621,5.319,11188.744,1.04
Indonesia,2020-03-25,107,6,273523621,5.319,11188.744,1.04
Indonesia,2020-03-26,104,3,273523621,5.319,11188.744,1.04
Indonesia,2020-03-27,103,20,273523621,5.319,11188.744,1.04
Indonesia,2020-03-28,153,9,273523621,5.319,11188.744,1.04
Indonesia,2020-03-29,109,15,273523621,5.319,11188.744,1.04
Indonesia,2020-03-30,130,12,273523621,5.319,11188.744,1.04
Indonesia,2020-03-31,129,8,273523621,5.319,11188.744,1.04
Indonesia,2020-04-01,114,14,273523621,5.319,11188.744,1.04
Indonesia,2020-04-02,149,21,273523621,5.319,11188.744,1.04
Indonesia,2020-04-03,113,13,273523621,5.319,11188.744,1.04
Indonesia,2020-04-04,196,11,273523621,5.319,11188.744,1.04
Indonesia,2020-04-05,106,10,273523621,5.319,11188.744,1.04
Indonesia,2020-04-06,181,7,273523621,5.319,11188.744,1.04
Indonesia,2020-04-07,218,11,273523621,5.319,11188.744,1.04
Indonesia,2020-04-08,247,12,273523621,5.319,11188.744,1.04
Indonesia,2020-04-09,218,19,273523621,5.319,11188.744,1.04
Indonesia,2020-04-10,337,40,273523621,5.319,11188.744,1.04
Indonesia,2020-04-11,219,26,273523621,5.319,11188.744,1.04
Indonesia,2020-04-12,330,21,273523621,5.319,11188.744,1.04
Indonesia,2020-04-13,399,46,273523621,5.319,11188.744,1.04
Indonesia,2020-04-14,316,26,273523621,5.319,11188.744,1.04
Indonesia,2020-04-15,282,60,273523621,5.319,11188.744,1.04
Indonesia,2020-04-16,297,10,273523621,5.319,11188.744,1.04
Indonesia,2020-04-17,380,27,273523621,5.319,11188.744,1.04
Indonesia,2020-04-18,407,24,273523621,5.319,11188.744,1.04
Indonesia,2020-04-19,325,15,273523621,5.319,11188.744,1.04
Indonesia,2020-04-20,327,47,273523621,5.319,11188.744,1.04
Indonesia,2020-04-21,185,8,273523621,5.319,11188.744,1.04
Indonesia,2020-04-22,375,26,273523621,5.319,11188.744,1.04
Indonesia,2020-04-23,283,19,273523621,5.319,11188.744,1.04
Indonesia,2020-04-24,357,12,273523621,5.319,11188.744,1.04
Indonesia,2020-04-25,436,42,273523621,5.319,11188.744,1.04
Indonesia,2020-04-26,396,31,273523621,5.319,11188.744,1.04
Indonesia,2020-04-27,275,23,273523621,5.319,11188.744,1.04
Indonesia,2020-04-28,214,22,273523621,5.319,11188.744,1.04
Indonesia,2020-04-29,415,8,273523621,5.319,11188.744,1.04
Indonesia,2020-04-30,260,11,273523621,5.319,11188.744,1.04
Indonesia,2020-05-01,347,8,273523621,5.319,11188.744,1.04
Indonesia,2020-05-02,433,8,273523621,5.319,11188.744,1.04
Indonesia,2020-05-03,292,31,273523621,5.319,11188.744,1.04
Indonesia,2020-05-04,349,14,273523621,5.319,11188.744,1.04
Indonesia,2020-05-05,395,19,273523621,5.319,11188.744,1.04
Indonesia,2020-05-06,484,8,273523621,5.319,11188.744,1.04
Indonesia,2020-05-07,367,23,273523621,5.319,11188.744,1.04
Indonesia,2020-05-08,338,35,273523621,5.319,11188.744,1.04
Indonesia,2020-05-09,336,13,273523621,5.319,11188.744,1.04
Indonesia,2020-05-10,533,16,273523621,5.319,11188.744,1.04
Indonesia,2020-05-11,387,14,273523621,5.319,11188.744,1.04
Indonesia,2020-05-12,233,18,273523621,5.319,11188.744,1.04
Indonesia,2020-05-13,484,16,273523621,5.319,11188.744,1.04
Indonesia,2020-05-14,689,21,273523621,5.319,11188.744,1.04
Indonesia,2020-05-15,568,15,273523621,5.319,11188.744,1.04
Indonesia,2020-05-16,490,33,273523621,5.319,11188.744,1.04
Indonesia,2020-05-17,529,13,273523621,5.319,11188.744,1.04
Indonesia,2020-05-18,489,59,273523621,5.319,11188.744,1.04
Indonesia,2020-05-19,496,43,273523621,5.319,11188.744,1.04
Indonesia,2020-05-20,486,30,273523621,5.319,11188.744,1.04
Indonesia,2020-05-21,693,21,273523621,5.319,11188.744,1.04
Indonesia,2020-05-22,973,36,273523621,5.319,11188.744,1.04
Indonesia,2020-05-23,634,48,273523621,5.319,11188.744,1.04
Indonesia,2020-05-24,949,25,273523621,5.319,11188.744,1.04
Indonesia,2020-05-25,526,21,273523621,5.319,11188.744,1.04
Indonesia,2020-05-26,479,19,273523621,5.319,11188.744,1.04
Indonesia,2020-05-27,415,27,273523621,5.319,11188.744,1.04
Indonesia,2020-05-28,686,55,273523621,5.319,11188.744,1.04
Indonesia,2020-05-29,687,23,273523621,5.319,11188.744,1.04
Indonesia,2020-05-30,678,24,273523621,5.319,11188.744,1.04
Indonesia,2020-05-31,557,53,273523621,5.319,11188.744,1.04
Indonesia,2020-06-01,700,40,273523621,5.319,11188.744,1.04
Indonesia,2020-06-02,467,28,273523621,5.319,11188.744,1.04
Indonesia,2020-06-03,609,22,273523621,5.319,11188.744,1.04
Indonesia,2020-06-04,684,35,273523621,5.319,11188.744,1.04
Indonesia,2020-06-05,585,23,273523621,5.319,11188.744,1.04
Indonesia,2020-06-06,703,49,273523621,5.319,11188.744,1.04
Indonesia,2020-06-07,993,31,273523621,5.319,11188.744,1.04
Indonesia,2020-06-08,672,50,273523621,5.319,11188.744,1.04
Indonesia,2020-06-09,847,32,273523621,5.319,11188.744,1.04
Indonesia,2020-06-10,1043,40,273523621,5.319,11188.744,1.04
Iran,2019-12-31,0,0,83992953,5.44,19082.62,1.5
Iran,2020-01-01,0,0,83992953,5.44,19082.62,1.5
Iran,2020-01-02,0,0,83992953,5.44,19082.62,1.5
Iran,2020-01-03,0,0,83992953,5.44,19082.62,1.5
Iran,2020-01-04,0,0,83992953,5.44,19082.62,1.5
Iran,2020-01-05,0,0,83992953,5.44,19082.62,1.5
Iran,2020-01-06,0,0,83992953,5.44,19082.62,1.5
Iran,2020-01-07,0,0,83992953,5.44,19082.62,1.5
Iran,2020-01-08,0,0,83992953,5.44,19082.62,1.5
Iran,2020-01-09,0,0,83992953,5.44,19082.62,1.5
Iran,2020-01-10,0,0,83992953,5.44,19082.62,1.5
Iran,2020-01-11,0,0,83992953,5.44,19082.62,1.5
Iran,2020-01-12,0,0,83992953,5.44,19082.62,1.5
Iran,2020-01-13,0,0,83992953,5.44,19082.62,1.5
Iran,2020-01-14,0,0,83992953,5.44,19082.62,1.5
Iran,2020-01-15,0,0,83992953,5.44,19082.62,1.5
Iran,2020-01-16,0,0,83992953,5.44,19082.62,1.5
Iran,2020-01-17,0,0,83992953,5.44,19082.62,1.5
Iran,2020-01-18,0,0,83992953,5.44,19082.62,1.5
Iran,2020-01-19,0,0,83992953,5.44,19082.62,1.5
Iran,2020-01-20,0,0,83992953,5.44,19082.62,1.5
Iran,2020-01-21,0,0,83992953,5.44,19082.62,1.5
Iran,2020-01-22,0,0,83992953,5.44,19082.62,1.5
Iran,2020-01-23,0,0,83992953,5.44,19082.62,1.5
Iran,2020-01-24,0,0,83992953,5.44,19082.62,1.5
Iran,2020-01-25,0,0,83992953,5.44,19082.62,1.5
Iran,2020-01-26,0,0,83992953,5.44,19082.62,1.5
Iran,2020-01-27,0,0,83992953,5.44,19082.62,1.5
Iran,2020-01-28,0,0,83992953,5.44,19082.62,1.5
Iran,2020-01-29,0,0,83992953,5.44,19082.62,1.5
Iran,2020-01-30,0,0,83992953,5.44,19082.62,1.5
Iran,2020-01-31,0,0,83992953,5.44,19082.62,1.5
Iran,2020-02-01,0,0,83992953,5.44,19082.62,1.5
Iran,2020-02-02,0,0,83992953,5.44,19082.62,1.5
Iran,2020-02-03,0,0,83992953,5.44,19082.62,1.5
Iran,2020-02-04,0,0,83992953,5.44,19082.62,1.5
Iran,2020-02-05,0,0,83992953,5.44,19082.62,1.5
Iran,2020-02-06,0,0,83992953,5.44,19082.62,1.5
Iran,2020-02-07,0,0,83992953,5.44,19082.62,1.5
Iran,2020-02-08,0,0,83992953,5.44,19082.62,1.5
Iran,2020-02-09,0,0,83992953,5.44,19082.62,1.5
Iran,2020-02-10,0,0,83992953,5.44,19082.62,1.5
Iran,2020-02-11,0,0,83992953,5.44,19082.62,1.5
Iran,2020-02-12,0,0,83992953,5.44,19082.62,1.5
Iran,2020-02-13,0,0,83992953,5.44,19082.62,1.5
Iran,2020-02-14,0,0,83992953,5.44,19082.62,1.5
Iran,2020-02-15,0,0,83992953,5.44,19082.62,1.5
Iran,2020-02-16,0,0,83992953,5.44,19082.62,1.5
Iran,2020-02-17,0,0,83992953,5.44,19082.62,1.5
Iran,2020-02-18,0,0,83992953,5.44,19082.62,1.5
Iran,2020-02-19,0,0,83992953,5.44,19082.62,1.5
Iran,2020-02-20,2,2,83992953,5.44,19082.62,1.5
Iran,2020-02-21,3,0,83992953,5.44,19082.62,1.5
Iran,2020-02-22,13,2,83992953,5.44,19082.62,1.5
Iran,2020-02-23,10,1,83992953,5.44,19082.62,1.5
Iran,2020-02-24,15,3,83992953,5.44,19082.62,1.5
Iran,2020-02-25,18,4,83992953,5.44,19082.62,1.5
Iran,2020-02-26,34,3,83992953,5.44,19082.62,1.5
Iran,2020-02-27,44,4,83992953,5.44,19082.62,1.5
Iran,2020-02-28,106,7,83992953,5.44,19082.62,1.5
Iran,2020-02-29,143,8,83992953,5.44,19082.62,1.5
Iran,2020-03-01,205,9,83992953,5.44,19082.62,1.5
Iran,2020-03-02,385,11,83992953,5.44,19082.62,1.5
Iran,2020-03-03,523,12,83992953,5.44,19082.62,1.5
Iran,2020-03-04,835,11,83992953,5.44,19082.62,1.5
Iran,2020-03-05,586,15,83992953,5.44,19082.62,1.5
Iran,2020-03-06,591,15,83992953,5.44,19082.62,1.5
Iran,2020-03-07,1234,17,83992953,5.44,19082.62,1.5
Iran,2020-03-08,1076,21,83992953,5.44,19082.62,1.5
Iran,2020-03-09,743,49,83992953,5.44,19082.62,1.5
Iran,2020-03-10,595,43,83992953,5.44,19082.62,1.5
Iran,2020-03-11,881,54,83992953,5.44,19082.62,1.5
Iran,2020-03-12,958,63,83992953,5.44,19082.62,1.5
Iran,2020-03-13,1075,75,83992953,5.44,19082.62,1.5
Iran,2020-03-14,1289,85,83992953,5.44,19082.62,1.5
Iran,2020-03-15,1365,97,83992953,5.44,19082.62,1.5
Iran,2020-03-16,1209,113,83992953,5.44,19082.62,1.5
Iran,2020-03-17,1053,129,83992953,5.44,19082.62,1.5
Iran,2020-03-18,1178,135,83992953,5.44,19082.62,1.5
Iran,2020-03-19,1192,147,83992953,5.44,19082.62,1.5
Iran,2020-03-20,1046,149,83992953,5.44,19082.62,1.5
Iran,2020-03-21,1237,149,83992953,5.44,19082.62,1.5
Iran,2020-03-22,966,123,83992953,5.44,19082.62,1.5
Iran,2020-03-23,1028,129,83992953,5.44,19082.62,1.5
Iran,2020-03-24,1411,127,83992953,5.44,19082.62,1.5
Iran,2020-03-25,1762,122,83992953,5.44,19082.62,1.5
Iran,2020-03-26,2206,143,83992953,5.44,19082.62,1.5
Iran,2020-03-27,2389,157,83992953,5.44,19082.62,1.5
Iran,2020-03-28,2926,144,83992953,5.44,19082.62,1.5
Iran,2020-03-29,3076,139,83992953,5.44,19082.62,1.5
Iran,2020-03-30,2901,123,83992953,5.44,19082.62,1.5
Iran,2020-03-31,3186,117,83992953,5.44,19082.62,1.5
Iran,2020-04-01,3111,141,83992953,5.44,19082.62,1.5
Iran,2020-04-02,2987,138,83992953,5.44,19082.62,1.5
Iran,2020-04-03,2875,124,83992953,5.44,19082.62,1.5
Iran,2020-04-04,0,0,83992953,5.44,19082.62,1.5
Iran,2020-04-05,5275,292,83992953,5.44,19082.62,1.5
Iran,2020-04-06,2483,151,83992953,5.44,19082.62,1.5
Iran,2020-04-07,2274,136,83992953,5.44,19082.62,1.5
Iran,2020-04-08,2089,133,83992953,5.44,19082.62,1.5
Iran,2020-04-09,1997,121,83992953,5.44,19082.62,1.5
Iran,2020-04-10,1634,117,83992953,5.44,19082.62,1.5
Iran,2020-04-11,1972,122,83992953,5.44,19082.62,1.5
Iran,2020-04-12,1837,125,83992953,5.44,19082.62,1.5
Iran,2020-04-13,1657,117,83992953,5.44,19082.62,1.5
Iran,2020-04-14,1617,111,83992953,5.44,19082.62,1.5
Iran,2020-04-15,1574,98,83992953,5.44,19082.62,1.5
Iran,2020-04-16,1512,94,83992953,5.44,19082.62,1.5
Iran,2020-04-17,1606,92,83992953,5.44,19082.62,1.5
Iran,2020-04-18,1499,89,83992953,5.44,19082.62,1.5
Iran,2020-04-19,1374,73,83992953,5.44,19082.62,1.5
Iran,2020-04-20,1343,87,83992953,5.44,19082.62,1.5
Iran,2020-04-21,1294,91,83992953,5.44,19082.62,1.5
Iran,2020-04-22,1297,88,83992953,5.44,19082.62,1.5
Iran,2020-04-23,1194,94,83992953,5.44,19082.62,1.5
Iran,2020-04-24,1030,90,83992953,5.44,19082.62,1.5
Iran,2020-04-25,1168,93,83992953,5.44,19082.62,1.5
Iran,2020-04-26,1134,76,83992953,5.44,19082.62,1.5
Iran,2020-04-27,1153,60,83992953,5.44,19082.62,1.5
Iran,2020-04-28,991,96,83992953,5.44,19082.62,1.5
Iran,2020-04-29,1112,71,83992953,5.44,19082.62,1.5
Iran,2020-04-30,1073,80,83992953,5.44,19082.62,1.5
Iran,2020-05-01,983,71,83992953,5.44,19082.62,1.5
Iran,2020-05-02,1006,63,83992953,5.44,19082.62,1.5
Iran,2020-05-03,802,65,83992953,5.44,19082.62,1.5
Iran,2020-05-04,976,47,83992953,5.44,19082.62,1.5
Iran,2020-05-05,1223,74,83992953,5.44,19082.62,1.5
Iran,2020-05-06,1323,63,83992953,5.44,19082.62,1.5
Iran,2020-05-07,1680,78,83992953,5.44,19082.62,1.5
Iran,2020-05-08,1485,68,83992953,5.44,19082.62,1.5
Iran,2020-05-09,1556,55,83992953,5.44,19082.62,1.5
Iran,2020-05-10,1529,48,83992953,5.44,19082.62,1.5
Iran,2020-05-11,1383,51,83992953,5.44,19082.62,1.5
Iran,2020-05-12,1683,45,83992953,5.44,19082.62,1.5
Iran,2020-05-13,1481,48,83992953,5.44,19082.62,1.5
Iran,2020-05-14,1958,50,83992953,5.44,19082.62,1.5
Iran,2020-05-15,1808,71,83992953,5.44,19082.62,1.5
Iran,2020-05-16,2102,48,83992953,5.44,19082.62,1.5
Iran,2020-05-17,1757,35,83992953,5.44,19082.62,1.5
Iran,2020-05-18,1806,51,83992953,5.44,19082.62,1.5
Iran,2020-05-19,2294,69,83992953,5.44,19082.62,1.5
Iran,2020-05-20,2111,62,83992953,5.44,19082.62,1.5
Iran,2020-05-21,2346,64,83992953,5.44,19082.62,1.5
Iran,2020-05-22,2392,66,83992953,5.44,19082.62,1.5
Iran,2020-05-23,2311,51,83992953,5.44,19082.62,1.5
Iran,2020-05-24,1869,59,83992953,5.44,19082.62,1.5
Iran,2020-05-25,2180,58,83992953,5.44,19082.62,1.5
Iran,2020-05-26,2023,34,83992953,5.44,19082.62,1.5
Iran,2020-05-27,1787,57,83992953,5.44,19082.62,1.5
Iran,2020-05-28,2080,56,83992953,5.44,19082.62,1.5
Iran,2020-05-29,2258,63,83992953,5.44,19082.62,1.5
Iran,2020-05-30,2819,50,83992953,5.44,19082.62,1.5
Iran,2020-05-31,2282,57,83992953,5.44,19082.62,1.5
Iran,2020-06-01,2516,63,83992953,5.44,19082.62,1.5
Iran,2020-06-02,2979,81,83992953,5.44,19082.62,1.5
Iran,2020-06-03,3117,64,83992953,5.44,19082.62,1.5
Iran,2020-06-04,3134,70,83992953,5.44,19082.62,1.5
Iran,2020-06-05,3574,59,83992953,5.44,19082.62,1.5
Iran,2020-06-06,2886,63,83992953,5.44,19082.62,1.5
Iran,2020-06-07,2269,75,83992953,5.44,19082.62,1.5
Iran,2020-06-08,2364,72,83992953,5.44,19082.62,1.5
Iran,2020-06-09,2043,70,83992953,5.44,19082.62,1.5
Iran,2020-06-10,2095,74,83992953,5.44,19082.62,1.5
Iraq,2019-12-31,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-01-01,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-01-02,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-01-03,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-01-04,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-01-05,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-01-06,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-01-07,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-01-08,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-01-09,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-01-10,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-01-11,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-01-12,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-01-13,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-01-14,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-01-15,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-01-16,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-01-17,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-01-18,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-01-19,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-01-20,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-01-21,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-01-22,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-01-23,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-01-24,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-01-25,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-01-26,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-01-27,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-01-28,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-01-29,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-01-30,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-01-31,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-02-01,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-02-02,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-02-03,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-02-04,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-02-05,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-02-06,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-02-07,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-02-08,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-02-09,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-02-10,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-02-11,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-02-12,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-02-13,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-02-14,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-02-15,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-02-16,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-02-17,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-02-18,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-02-19,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-02-20,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-02-21,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-02-22,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-02-23,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-02-24,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-02-25,1,0,40222503,3.186,15663.986,1.4
Iraq,2020-02-26,4,0,40222503,3.186,15663.986,1.4
Iraq,2020-02-27,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-02-28,1,0,40222503,3.186,15663.986,1.4
Iraq,2020-02-29,1,0,40222503,3.186,15663.986,1.4
Iraq,2020-03-01,6,0,40222503,3.186,15663.986,1.4
Iraq,2020-03-02,6,0,40222503,3.186,15663.986,1.4
Iraq,2020-03-03,2,0,40222503,3.186,15663.986,1.4
Iraq,2020-03-04,5,0,40222503,3.186,15663.986,1.4
Iraq,2020-03-05,5,0,40222503,3.186,15663.986,1.4
Iraq,2020-03-06,7,2,40222503,3.186,15663.986,1.4
Iraq,2020-03-08,16,0,40222503,3.186,15663.986,1.4
Iraq,2020-03-09,7,4,40222503,3.186,15663.986,1.4
Iraq,2020-03-11,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-03-12,9,2,40222503,3.186,15663.986,1.4
Iraq,2020-03-13,4,0,40222503,3.186,15663.986,1.4
Iraq,2020-03-14,11,1,40222503,3.186,15663.986,1.4
Iraq,2020-03-15,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-03-16,39,0,40222503,3.186,15663.986,1.4
Iraq,2020-03-17,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-03-18,30,2,40222503,3.186,15663.986,1.4
Iraq,2020-03-19,10,1,40222503,3.186,15663.986,1.4
Iraq,2020-03-20,13,0,40222503,3.186,15663.986,1.4
Iraq,2020-03-21,16,2,40222503,3.186,15663.986,1.4
Iraq,2020-03-22,21,3,40222503,3.186,15663.986,1.4
Iraq,2020-03-23,19,3,40222503,3.186,15663.986,1.4
Iraq,2020-03-24,33,3,40222503,3.186,15663.986,1.4
Iraq,2020-03-25,50,4,40222503,3.186,15663.986,1.4
Iraq,2020-03-26,30,2,40222503,3.186,15663.986,1.4
Iraq,2020-03-27,36,7,40222503,3.186,15663.986,1.4
Iraq,2020-03-28,76,4,40222503,3.186,15663.986,1.4
Iraq,2020-03-29,48,2,40222503,3.186,15663.986,1.4
Iraq,2020-03-30,41,0,40222503,3.186,15663.986,1.4
Iraq,2020-03-31,83,4,40222503,3.186,15663.986,1.4
Iraq,2020-04-01,64,4,40222503,3.186,15663.986,1.4
Iraq,2020-04-02,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-04-03,78,4,40222503,3.186,15663.986,1.4
Iraq,2020-04-04,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-04-05,106,2,40222503,3.186,15663.986,1.4
Iraq,2020-04-06,83,5,40222503,3.186,15663.986,1.4
Iraq,2020-04-07,70,3,40222503,3.186,15663.986,1.4
Iraq,2020-04-08,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-04-09,171,5,40222503,3.186,15663.986,1.4
Iraq,2020-04-10,30,0,40222503,3.186,15663.986,1.4
Iraq,2020-04-11,47,1,40222503,3.186,15663.986,1.4
Iraq,2020-04-12,39,2,40222503,3.186,15663.986,1.4
Iraq,2020-04-13,34,4,40222503,3.186,15663.986,1.4
Iraq,2020-04-14,26,2,40222503,3.186,15663.986,1.4
Iraq,2020-04-15,22,0,40222503,3.186,15663.986,1.4
Iraq,2020-04-16,15,1,40222503,3.186,15663.986,1.4
Iraq,2020-04-17,19,1,40222503,3.186,15663.986,1.4
Iraq,2020-04-18,48,1,40222503,3.186,15663.986,1.4
Iraq,2020-04-19,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-04-20,57,1,40222503,3.186,15663.986,1.4
Iraq,2020-04-21,35,0,40222503,3.186,15663.986,1.4
Iraq,2020-04-22,28,1,40222503,3.186,15663.986,1.4
Iraq,2020-04-23,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-04-24,75,0,40222503,3.186,15663.986,1.4
Iraq,2020-04-25,31,3,40222503,3.186,15663.986,1.4
Iraq,2020-04-26,55,0,40222503,3.186,15663.986,1.4
Iraq,2020-04-27,57,1,40222503,3.186,15663.986,1.4
Iraq,2020-04-28,27,1,40222503,3.186,15663.986,1.4
Iraq,2020-04-29,0,0,40222503,3.186,15663.986,1.4
Iraq,2020-04-30,156,4,40222503,3.186,15663.986,1.4
Iraq,2020-05-01,82,1,40222503,3.186,15663.986,1.4
Iraq,2020-05-02,68,1,40222503,3.186,15663.986,1.4
Iraq,2020-05-03,66,1,40222503,3.186,15663.986,1.4
Iraq,2020-05-04,77,2,40222503,3.186,15663.986,1.4
Iraq,2020-05-05,50,1,40222503,3.186,15663.986,1.4
