Region,Country,Category,Brand,Sub Brand,Date,Price,Quantity Sold,Discount
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,24/04/2017,55,112,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,25/04/2017,55,612,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,26/04/2017,55,209,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,27/04/2017,55,692,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,28/04/2017,55,334,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,29/04/2017,55,878,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,30/04/2017,55,256,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,01/05/2017,55,751,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,02/05/2017,55,934,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,03/05/2017,55,955,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,04/05/2017,55,266,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,05/05/2017,55,317,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,06/05/2017,55,839,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,07/05/2017,55,944,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,08/05/2017,55,768,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,09/05/2017,55,941,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,10/05/2017,55,14,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,11/05/2017,55,876,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,12/05/2017,55,474,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,13/05/2017,55,300,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,14/05/2017,55,751,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,15/05/2017,55,572,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,16/05/2017,55,369,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,17/05/2017,55,276,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,18/05/2017,55,799,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,19/05/2017,55,140,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,20/05/2017,55,436,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,21/05/2017,55,344,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,22/05/2017,55,429,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,23/05/2017,55,309,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,24/05/2017,55,751,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,25/05/2017,55,497,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,26/05/2017,55,425,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,27/05/2017,55,15,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,28/05/2017,55,930,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,29/05/2017,55,539,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,30/05/2017,55,322,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,31/05/2017,55,709,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,01/06/2017,55,901,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,02/06/2017,55,723,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,03/06/2017,55,983,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,04/06/2017,55,488,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,05/06/2017,55,313,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,06/06/2017,55,318,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,07/06/2017,55,713,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,08/06/2017,55,845,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,09/06/2017,55,941,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,10/06/2017,55,450,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,11/06/2017,55,742,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,12/06/2017,55,484,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,13/06/2017,55,893,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,14/06/2017,55,425,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,15/06/2017,55,427,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,16/06/2017,55,913,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,17/06/2017,55,714,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,18/06/2017,55,571,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,19/06/2017,55,430,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,20/06/2017,55,147,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,21/06/2017,55,654,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,22/06/2017,55,480,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,23/06/2017,55,722,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,24/06/2017,55,252,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,25/06/2017,55,182,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,26/06/2017,55,296,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,27/06/2017,55,380,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,28/06/2017,55,466,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,29/06/2017,55,190,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,30/06/2017,55,351,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,01/07/2017,55,826,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,02/07/2017,55,189,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,03/07/2017,55,27,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,04/07/2017,55,711,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,05/07/2017,55,626,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,06/07/2017,55,147,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,07/07/2017,55,366,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,08/07/2017,55,588,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,09/07/2017,55,413,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,10/07/2017,55,375,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,11/07/2017,55,226,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,12/07/2017,55,439,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,13/07/2017,55,987,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,14/07/2017,55,675,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,15/07/2017,55,571,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,16/07/2017,55,817,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,17/07/2017,55,365,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,18/07/2017,55,16,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,19/07/2017,55,359,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,20/07/2017,55,205,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,21/07/2017,55,884,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,22/07/2017,55,865,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,23/07/2017,55,960,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,24/07/2017,55,871,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,25/07/2017,55,673,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,26/07/2017,55,257,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,27/07/2017,55,528,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,28/07/2017,55,105,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,29/07/2017,55,200,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,30/07/2017,55,588,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,31/07/2017,55,520,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,01/08/2017,55,803,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,02/08/2017,55,417,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,03/08/2017,55,290,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,04/08/2017,55,701,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,05/08/2017,55,898,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,06/08/2017,55,314,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,07/08/2017,55,704,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,08/08/2017,55,296,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,09/08/2017,55,793,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,10/08/2017,55,95,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,11/08/2017,55,684,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,12/08/2017,55,361,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,13/08/2017,55,519,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,14/08/2017,55,918,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,15/08/2017,55,530,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,16/08/2017,55,537,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,17/08/2017,55,230,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,18/08/2017,55,849,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,19/08/2017,55,393,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,20/08/2017,55,464,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,21/08/2017,55,980,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,22/08/2017,55,976,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,23/08/2017,55,44,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,24/08/2017,55,484,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,25/08/2017,55,107,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,26/08/2017,55,826,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,27/08/2017,55,144,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,28/08/2017,55,186,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,29/08/2017,55,21,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,30/08/2017,55,865,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,31/08/2017,55,347,0.2
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,01/09/2017,55,638,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,02/09/2017,55,36,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,03/09/2017,55,525,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,04/09/2017,55,779,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,05/09/2017,55,308,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,06/09/2017,55,322,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,07/09/2017,55,848,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,08/09/2017,55,558,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,09/09/2017,55,242,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,10/09/2017,55,397,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,11/09/2017,55,526,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,12/09/2017,55,369,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,13/09/2017,55,197,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,14/09/2017,55,830,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,15/09/2017,55,718,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,16/09/2017,55,722,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,17/09/2017,55,661,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,18/09/2017,55,525,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,19/09/2017,55,571,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,20/09/2017,55,333,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,21/09/2017,55,699,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,22/09/2017,55,924,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,23/09/2017,55,284,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,24/09/2017,55,903,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,25/09/2017,55,677,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,26/09/2017,55,722,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,27/09/2017,55,164,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,28/09/2017,55,233,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,29/09/2017,55,992,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,30/09/2017,55,293,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,01/10/2017,55,955,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,02/10/2017,55,429,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,03/10/2017,55,852,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,04/10/2017,55,358,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,05/10/2017,55,1,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,06/10/2017,55,690,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,07/10/2017,55,1000,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,08/10/2017,55,39,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,09/10/2017,55,854,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,10/10/2017,55,165,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,11/10/2017,55,880,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,12/10/2017,55,47,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,13/10/2017,55,337,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,14/10/2017,55,292,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,15/10/2017,55,352,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,16/10/2017,55,195,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,17/10/2017,55,991,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,18/10/2017,55,90,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,19/10/2017,55,149,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,20/10/2017,55,443,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,21/10/2017,55,165,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,22/10/2017,55,957,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,23/10/2017,55,450,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,24/10/2017,55,735,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,25/10/2017,55,77,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,26/10/2017,55,838,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,27/10/2017,55,984,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,28/10/2017,55,191,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,29/10/2017,55,888,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,30/10/2017,55,531,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,31/10/2017,55,650,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,01/11/2017,55,103,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,02/11/2017,55,827,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,03/11/2017,55,25,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,04/11/2017,55,440,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,05/11/2017,55,528,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,06/11/2017,55,985,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,07/11/2017,55,669,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,08/11/2017,55,163,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,09/11/2017,55,982,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,10/11/2017,55,590,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,11/11/2017,55,643,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,12/11/2017,55,805,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,13/11/2017,55,731,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,14/11/2017,55,952,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,15/11/2017,55,372,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,16/11/2017,55,840,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,17/11/2017,55,109,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,18/11/2017,55,771,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,19/11/2017,55,390,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,20/11/2017,55,563,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,21/11/2017,55,781,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,22/11/2017,55,508,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,23/11/2017,55,561,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,24/11/2017,55,618,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,25/11/2017,55,987,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,26/11/2017,55,181,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,27/11/2017,55,654,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,28/11/2017,55,234,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,29/11/2017,55,118,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,30/11/2017,55,814,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,01/12/2017,55,893,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,02/12/2017,55,999,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,03/12/2017,55,753,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,04/12/2017,55,98,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,05/12/2017,55,965,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,06/12/2017,55,169,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,07/12/2017,55,172,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,08/12/2017,55,338,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,09/12/2017,55,599,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,10/12/2017,55,578,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,11/12/2017,55,668,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,12/12/2017,55,456,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,13/12/2017,55,640,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,14/12/2017,55,269,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,15/12/2017,55,435,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,16/12/2017,55,330,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,17/12/2017,55,221,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,18/12/2017,55,956,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,19/12/2017,55,222,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,20/12/2017,55,261,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,21/12/2017,55,337,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,22/12/2017,55,198,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,23/12/2017,55,46,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,24/12/2017,55,646,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,25/12/2017,55,410,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,26/12/2017,55,225,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,27/12/2017,55,638,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,28/12/2017,55,327,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,29/12/2017,55,812,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,30/12/2017,55,344,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,31/12/2017,55,37,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,01/01/2018,55,249,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,02/01/2018,55,666,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,03/01/2018,55,854,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,04/01/2018,55,10,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,05/01/2018,55,590,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,06/01/2018,55,658,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,07/01/2018,55,652,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,08/01/2018,55,88,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,09/01/2018,55,494,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,10/01/2018,55,572,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,11/01/2018,55,672,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,12/01/2018,55,455,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,13/01/2018,55,937,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,14/01/2018,55,42,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,15/01/2018,55,831,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,16/01/2018,55,899,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,17/01/2018,55,664,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,18/01/2018,55,844,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,19/01/2018,55,284,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,20/01/2018,55,572,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,21/01/2018,55,771,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,22/01/2018,55,2,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,23/01/2018,55,132,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,24/01/2018,55,762,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,25/01/2018,55,211,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,26/01/2018,55,105,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,27/01/2018,55,701,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,28/01/2018,55,108,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,29/01/2018,55,888,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,30/01/2018,55,296,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,31/01/2018,55,653,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,01/02/2018,60,905,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,02/02/2018,60,653,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,03/02/2018,60,505,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,04/02/2018,60,947,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,05/02/2018,60,104,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,06/02/2018,60,530,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,07/02/2018,60,10,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,08/02/2018,60,67,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,09/02/2018,60,572,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,10/02/2018,60,363,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,11/02/2018,60,851,0
